Colon	norm1	norm2	norm3	norm4	norm5	norm6	norm7	norm8	norm9	norm10	norm11	norm12	norm13	norm14	norm15	norm16	norm17	norm18	norm19	norm20	norm21	norm22	tumor1	tumor2	tumor3	tumor4	tumor5	tumor6	tumor7	tumor8	tumor9	tumor10	tumor11	tumor12	tumor13	tumor14	tumor15	tumor16	tumor17	tumor18	tumor19	tumor20	tumor21	tumor22	tumor23	tumor24	tumor25	tumor26	tumor27	tumor28	tumor29	tumor30	tumor31	tumor32	tumor33	tumor34	tumor35	tumor36	tumor37	tumor38	tumor39	tumor40
Gene925	385.0525	167.7825	39.63375	36.1675	150.325	255.75625	114.9925	167.32375	80.9325	40.0775	255.57	31.72	198.05625	174.185	450.0475	315.5825	155.5225	319.25125	434.15625	220.56625	357.6625	91.8625	194.735	79.91625	257.26875	184.1875	170.79375	468.57	516.65625	317.735	444.8325	80.8575	78.56625	328.39875	248.56375	153.00125	320.21125	137.4625	94.335	269.45625	196.9325	114.41875	145.27875	269.23375	501.14125	413.6075	514.9375	205.60625	71.8625	79.14875	558.035	220.435	233.03	172.225	106.255	105.59125	284.27	200.70875	342.8275	351.69875	181.1875	197.77375
Gene926	180.9631	137.59286	158.30714	157.15595	283.65119	219.59405	97.78809	95.7381	43.43571	198.975	150.66429	46.39048	140.8131	133.80714	93.225	199.6881	153.67857	290.53929	241.15714	205.53214	147.90476	163.35595	136.79286	147.77738	167.0381	157.94643	195.15595	287.77857	398.6381	335.86429	425.57976	168.625	181.91429	249.54643	134.96548	130.97262	222.72143	109.62619	157.27857	131.45	76.79286	180.89524	171.70357	220.60833	289.11548	148.58452	31.69762	97.08929	136.42262	73.19048	103.63452	272.8	168.44048	84.08691	200.61429	108.18095	190.45714	70.04524	123.04643	99.54286	147.55	550.51429
Gene927	93.71125	61.77125	117.5275	103.98625	143.775	123.635	112.18	37.18875	56.3225	161.345	100.7825	35.2175	91.8375	205.55	200.31375	159.5375	127.955	88.2025	199.14	110.44125	64.15875	122.2275	102.80125	57.1825	181.6775	70.8775	67.18375	145.80125	118.54	210.34875	207.74875	78.86625	124.58625	153.7075	77.905	131.215	231.12875	130.82625	127.85875	88.16875	31.6575	41.03625	108.8525	246.80625	176.3075	309.98	363.09	92.82875	82.73375	52.51625	180.54625	171.57875	85.43125	105.95125	106.57625	110.9075	88.675	37.0375	48.42	101.61625	58.275	257.40125
Gene928	885.38375	385.6175	132.67	144.6075	321.475	479.045	220.71375	242.58	73.445	116.66	980.3275	31.6475	551.09625	568.79875	1014.3188	1072.4775	745.41	199.38125	1323.2775	835.26375	887.74625	1074.835	152.76625	410.095	156.54375	319.6175	368.05625	376.2875	1008.0525	508.07	1203.5575	390.59875	91.5025	736.75125	357.3825	166.13375	631.8175	56.48	307.5025	773.595	752.6375	150.65375	427.52625	346.6625	1184.785	652.19375	588.66875	245.5125	436.14625	158.0725	376.46625	360.85	590.295	112.035	221.3175	623.015	1742.2237	279.2775	354.53375	107.245	637.245	148.895
Gene929	485.295	322.35	117.37875	251.35375	219.34625	582.46125	134.275	194.28375	92.6375	113.8175	372.83875	59.65	330.06875	714.83	546.79	620.7725	482.0025	134.005	613.58625	274.92	513.64375	339.72	82.765	195.63375	198.96375	82.10875	143.81	334.09	66.2775	272.6475	245.02	48.0175	64.4025	338.78	132.2875	69.13375	31.55875	55.32	127.85125	343.1525	302.2275	56.84625	250.12125	177.41375	856.81875	368.98125	381.18375	263.1575	518.61	100.59125	120.37625	352.46625	198.5425	157.0925	128.23875	366.92375	322.32125	237.41125	289.53375	187.51375	289.45125	148.9025
Gene930	252.56375	203.225	33.70375	111.04625	71.54625	267.015	147.3425	237.77625	85.1875	56.46625	274.41125	31.3225	256.3275	182.16625	281.94625	336.26125	228.11125	182.1025	345.3275	115.56125	250.04625	237.7225	77.18875	183.47875	131.6025	233.02375	206.65375	472.9375	510.76625	275.76375	475.21875	59.75875	108.8025	429.3325	302.695	149.35125	222.5425	96.87125	105.27875	249.17125	297.69125	130.70375	171.05375	183.9475	599.36125	215.33875	260.3025	181.3325	106.16	85.07	393.4475	324.01625	310.82875	105.34875	105.01	73.51125	227.65375	225.61625	249.80125	202.78125	184.07625	116.08125
Gene931	266.5625	192.19875	372.435	171.555	540.3175	384.03375	265.76875	465.305	174.25875	522.66625	510.9275	148.19	330.55125	638.53375	571.76	846.65375	294.48125	157.54125	335.60625	83.98375	568.7275	397.7025	61.34	339.785	375.52625	182.54125	321.1625	340.18625	1147.025	498.47875	460.95	412.54375	282.245	389.315	169.755	166.65625	1281.2275	65.61875	242.7925	221.85875	83.0125	305.8875	150.6425	207.4975	1388.31	271.53125	303.83125	161.50125	427.59	31.2925	486.7775	153.70375	89.63875	143.33625	207.935	389.2425	118.91	33.25625	150.78875	108.97625	63.0975	1020.7137
Gene932	271.40417	181.49375	89.72917	206.97917	130.79583	144.29792	239.9375	274.24375	89.88958	167.41875	314.37083	57.23125	129.87083	384.24375	301.30417	333.93333	438.87292	215.74167	341.53958	146.7375	195.44792	143.46458	69.49375	207.82917	212.33542	51.02083	67.93958	169.46667	191.24792	205.41875	218.17708	38.325	40.80208	126.60833	53.98958	32.7125	162.68958	31.2875	327.77708	171.76042	125.24167	221.87917	465.04583	137.26875	403.68333	251.36458	248.73542	212.83958	181.0625	131.48125	106.44375	275.40833	220.61875	170	110.07083	95.52917	307.04375	62.97083	249.31042	205.23958	165.04792	110.39792
Gene933	227.05625	466.2075	142.26625	654.47	371.1675	1038.1188	157.18875	104.37125	145.52	154.34625	360.20375	75.84875	96.98875	222.14125	460.125	268.11875	400.71625	172.04375	189.59125	608.84625	208.19	496.83625	345.93375	454.8675	255.37625	494.22	232.97	100.95125	443.845	1090.3575	579.7425	244.2675	141.2875	147.965	164.11375	134.995	441.60625	31.25625	57.35375	248.98625	160.97875	261.08	227.41875	407.99625	810.31875	757.00375	640.99875	142.0625	227.2425	465.5375	287.09375	217.37375	185.14875	155.4875	197.12375	139.4475	423.12	68.05875	188.425	322.2	683.9175	447.115
Gene934	214.8525	48.0725	78.46625	87.105	434.295	199.415	89.01375	92.99	84.12375	194.71	384.4925	68.8975	192.08875	216.82375	493.7925	595.825	131.1325	179.5225	200.11625	153.1125	285.51875	143.71375	34.54625	41.3375	219.72	148.09375	249.66125	263.5175	455.34125	231.78625	241.64625	191.91375	145.46625	219.8825	102.84375	129.00125	283.4	198.7575	134.0425	155.55	53.69375	101.3525	126.2975	297.78125	596.01375	328.26875	506.47125	103.8075	175.61375	31.21125	86.71625	213.78375	68.71625	60.51375	78.40125	206.94125	34.545	49.99625	125.64375	149.88	83.3525	785.0025
Gene935	82.33375	71.1525	78.8875	149.395	104.9125	66.32375	79.77	106.4175	86.93125	89.3575	109.28	31.15625	120.57375	179.01875	200.90125	125.965	114.65375	179.9475	154.30125	65.68375	51.045	100.70375	72.83875	50.155	127.4275	42.0625	47.395	110.04625	78.72125	50.5175	54.6675	58.3125	45.0275	108.695	36.18	89.66125	46.1175	89.285	83.0925	98.72125	40.52625	92.39625	162.14625	240.31375	193.66125	224.2625	290.26375	64.65	85.4175	70.74125	93.47875	209.475	110.93125	61.245	90.54	65.32	83.1975	32.035	101.86625	74.61	67.27375	109.87
Gene936	181.07125	91.84	82.59875	169.2925	127.57	165.215	128.035	176.28375	67.5975	119.4325	104.99625	31.14375	131.26375	276.71375	468.5125	232.2275	154.8125	116.60875	241.925	145.19	106.57375	185.89125	196.385	82.66125	226.10625	76.6925	86.14875	273.37375	219.89875	306.4575	297.31875	132.03375	156.47125	363.92625	171.6425	336.8225	148.2825	279.69375	229.83375	180.025	120.2975	157.7975	200.82625	677.64875	328.415	842.2075	1172.4013	124.06125	105.82	121.86875	400.63	633.8325	215.225	181.59875	121.825	213.795	86.85	85.7975	322.76125	219.5375	211.24625	387.5775
Gene937	247.51875	142.63875	139.55	187.44375	425.075	471.3525	133.33375	31.12	77.17625	218.52125	454.165	64.10125	142.2675	217.14375	106.225	223.16875	169.29625	309.75875	239.05625	172.025	186.22125	153.4225	142.59	165.92375	193.74625	155.33625	207.55	284.255	456.4875	330.59125	327.32375	151.26375	199.81875	234.65875	143.4475	106.7275	388.91625	103.46	162.35875	85.45125	78.86625	209.03875	252.1875	222.73625	522.39	160.32375	182.815	219.595	97.95375	83.775	226.00625	255.5375	185.9675	72.12375	174.11	77.55875	106.29375	54.0625	86.28875	328.01375	181.015	836.59625
Gene938	96.38	53.1525	103.58625	188.52875	144.3225	76.75125	103.6875	60.81875	85.07	155.06125	152.2175	40.86	132.37375	274.99375	258.5675	188.71375	127.13	198.285	252.54375	137.70125	80.48625	149.27375	89.445	31.035	169.75	73.27375	81.7525	146.2075	153.51125	125.7675	183.97625	89.95375	98.485	201.5775	63.63125	117.82125	112.41875	109.025	170.69	159.4725	50.53625	77.83375	139.24125	246.91	199.58125	388.96375	298.31	171.18625	84.2625	84.01375	170.70375	385.0525	136.32625	98.5575	130.09875	143.61125	99.565	43.7125	125.655	121.49875	96.2875	271.4775
Gene939	435.195	145.53375	78.96125	131.1225	194.92	501.32625	137.98875	71.265	97.53	115.945	390.09625	30.92375	124.01125	329.21125	321.99	282.40625	273.88	148.38625	209.9125	309.1375	307.80625	311.3175	52.49625	107.42625	242.875	231.45	196.58375	378.05	418.90125	594.34875	321.98875	243.23625	234.10875	304.25625	236.79125	213.75125	254.49625	181.02875	170.6225	407.61125	136.87875	219.105	136.5725	1186.5112	602.84875	785.95	448.5025	300.08125	294.1275	127.3925	234.11375	477.50625	235.37875	167.6775	109	163.385	86.6375	219.30875	133.8125	442.90375	220.79875	1062.6638
Gene940	399.40238	208.75238	65.99286	103.825	161.27024	297.1381	130.08452	340.225	50.49167	67.82738	272.64405	30.87857	114.47024	152.07619	268.4869	291.70357	85.17262	133.92024	385.67381	148.72262	320.44881	88.55	76.55952	113.41905	253.8369	305.79286	194.07024	625.31429	479.23929	379.0869	442.01786	78.21667	125.65952	403.15119	338.47262	180.1631	295.91071	235.37024	223.41905	373.00119	290.94881	163.27619	239.47024	263.99405	512.2619	274.23214	368.23452	217.04643	86.73095	48.91429	223.2619	247.57619	359.05	183.94643	153.325	75.20357	190.8	246.70952	317.90833	274.36548	209.16429	225.18571
Gene941	532.43125	92.46375	261.70375	82.21625	654.1275	540.57375	322.53625	234.9625	217.77875	322.57375	657.7	225.54125	533.2375	729.87375	886.23125	1353.2125	1693.2688	948.74875	364.99375	319.03	1082.6612	458.885	147.2375	30.8775	440.9825	258.15875	371.32625	498.32375	1137.6462	1013.8438	438.71875	395.525	265.13625	246.87125	346.0225	163.7325	368.23	430.2325	234.82625	149.8725	145.54125	175.0575	322.6825	538.145	3188.5375	487.98125	932.165	131.4275	448.31	101.3125	111.56125	873.97375	510.205	64.9725	196.79375	591.31	591.2575	228.34625	1965.4725	337.99875	168.2725	1436.235
Gene942	230.15833	234.90714	74.77857	89.19286	175.1619	286.40476	64.31667	72.45952	30.85952	34.67857	195.11667	33.55595	190.4631	161.35833	176.42857	249.21429	170.7131	187.85714	226.88095	119.10595	173.13214	150.38929	36.41309	165.4881	100.75119	148.57024	99.52381	302.16667	289.84762	245.7631	304.93095	33.18333	58.43333	283.2131	90.66071	58.35238	290.6131	66.41548	94.25119	135.66786	119.70952	172.32024	140.82976	155.97024	532.73571	201.325	303.17381	192.24405	129.29643	48.08214	359.74286	264.8369	169.7131	114.50833	107.09048	101.20238	171.47024	101.85595	131.37262	204.45952	93.09286	146.07619
Gene943	66.84881	73.7369	93.45476	101.10833	65.8631	79.04405	58.72976	61.53929	44.35952	96.97143	92.11786	31.75238	92.17976	131.17024	181.96667	67.21905	114.97381	82.90357	169.4869	76.65952	54.39167	111.97262	71.96429	49.57381	83.67143	33.30833	34.15476	115.32976	57.97976	75.29762	144.17143	56.07262	41.56905	585.8	119.5	114.60476	60.07976	60.69167	78.77381	65.89286	31.1131	49.84405	124.60476	178.80476	130.60833	229.1619	184.13095	265.64524	65.30357	88.60714	197.0381	204.08333	86.3619	183.38095	186.65714	90.14524	134.0119	31.89405	93.42262	73.70952	30.82262	241.17738
Gene944	144.86	55.13625	92.21625	79.7	239.22625	117.86125	40.49	68.31875	55.92	121.45625	296.2175	41.70375	96.54125	123.555	217.3075	247.145	119.8625	140.245	167.08625	102.52875	126.8875	53.965	102.13875	60.945	140.69625	113.90625	95.165	162.10875	365.6125	250.00375	285.51	121.04375	130.08	171.5425	99.615	74.39	335.54375	80.5525	59.2625	99.83125	31.04875	61.18875	99.5575	180.955	365.91	191.54875	325.7325	136.1575	102.80375	50.555	72.08625	112.71	51.53	52.89125	106.345	83.00125	68.3325	30.81375	106.85125	178.35875	45.3425	326.19875
Gene945	196.44375	104.73	155.395	157.14125	187.49	240.38125	88.48875	78.47375	113.285	180.40375	226.9825	30.8125	44.30125	202.25875	200.36	189.10375	245.1425	111.44	133.3175	167.51875	159.87125	145.72625	57.91	143.965	171.28375	176.2375	145.19875	329.78125	479.7925	456.78625	410.24375	241.42	202.47125	338.785	148.535	110.3625	420.12	97.91875	169.7675	156.4875	66.62375	271.24	106.63875	206.17875	318.925	70.0775	201.74125	179.97625	164.64125	112.66875	315.1125	275.1	141.74125	151.63625	139.8475	89.29875	53.2425	91.54375	139.58125	171.10625	161.68125	388.89125
Gene946	124.5375	241.81	37.51625	173.05125	75.55375	146.73625	123.76	163.62	49.1575	38.25	198.82875	31.35625	107.6025	125.4	188.76	169.73875	30.775	58.91125	170.1425	51.46125	67.07625	53.71625	57.47125	118.085	148.28875	116.3775	100.07875	314.9675	275.705	163.50125	270.10125	35.9825	34.77625	200.6225	74.84875	57.61125	304.905	52.62625	146.28	148.5325	106.71375	189.49125	206.7075	196.08625	221.0725	137.47625	137.725	123.63625	77.7325	77.32875	128.915	152.3575	130.57625	121.965	74.91375	35.86625	97.55375	75.9575	111.955	140.45625	70.98375	79.2875
Gene947	167.28375	103	128.085	362.05	318.48125	253.82875	65.37	77.815	30.75375	164.28875	221.5475	36.50875	102.47	157.58875	312.84	541.66375	143.6625	101.8425	172.04625	453.3225	212.525	157.1775	130.6775	148.32	135.8675	223.14	155.78375	119.11125	401.4625	459.8775	224.2825	127.58375	115.0275	177.94625	64.075	93.32125	448.88	47.4525	87.8875	110.8675	48.95875	127.49875	114.06875	227.10875	548.50625	420.84	1050.8662	103.82	125.1825	57.16375	150.47125	107.54	82.10125	65.87	151.63125	182.005	224.3975	48.635	124.46	139.79	217.885	540.78125
Gene948	256.16	197.84	42.97125	69.27875	122.98125	347.11625	174.375	150.5525	75.21375	79.65125	201.24	30.69	53.52625	189.68	318.115	123.9975	242.59	252.05625	141.875	177.325	184.35125	196.835	88.67125	78.85125	179.155	102.78625	124.17875	325.09125	332.59	217.04375	224.33375	119.24125	138.96125	159.0375	176.195	87.95875	34.4125	95.4825	162.93125	264.71875	94.9825	137.44	187.01125	409.68375	303.73875	427.9675	213.83125	413.21625	170.55375	151.53625	258.99375	378.13875	222.76875	157.29625	75.7125	113.89875	89.43	112.72125	252.1775	165.05	140.2225	412.845
Gene949	179.525	119.92381	80.27738	230.60119	235.02738	128.09286	66.8	85.92738	30.67619	128.33095	208.80238	31.0631	97.62381	114.12381	125.04643	354.27262	87.72976	225.24405	117.31548	99.64643	134.64167	128.06548	73.82143	131.87976	214.38333	161.38214	175.60119	311.42381	677.20357	416.36071	324.8131	178.50357	200.2381	239.65119	125.32143	125.69405	629.68571	167.1869	131.45119	75.47857	76.64167	200.47976	191.16667	276.93929	391.19286	144.28571	442.82381	123.24167	131.43571	41.84048	132.675	211.09048	112.12619	58.81071	125.59048	85.2619	83.60952	73.61548	135.49167	185.32024	122.28571	576.89286
Gene950	153.995	134.3275	30.65375	108.145	114.2725	254.8	53.48	117.9525	37.75875	36.32625	218.31875	30.74	161.07875	204.62125	338.78125	396.50625	39.56625	386.62375	317.4875	417.5375	425.74375	179.16375	219.4025	75.45875	200.755	557.39125	314.26875	343.2775	836.85625	944.05875	207.72625	54.63875	37.12	343.7175	362.0825	191.23875	512.105	126.91875	79.87375	141.67625	556.17875	209.90125	264.2925	454.1575	207.48125	815.72625	859.3925	188.87625	116.295	67.325	822.005	301.6575	226.7675	149.25625	134.15625	143.24625	406.46625	195.0325	115.86875	661.63125	633.93125	60.2825
Gene951	225.62976	139.64762	80.1369	188.02024	195.42381	220.43095	114.57857	67.56071	117.27262	121.65	302.0119	30.52262	85.09167	351.26071	436.5369	202.99167	260.4869	188.67976	203.94405	170.93333	163.95	253.16429	69.72738	80.78452	157.27381	178.725	141.95357	204.32738	404.77262	357.4381	394.02262	181.07619	159.66548	237.61786	182.74167	118.21071	307.99524	73.80714	155.5369	207.75833	89.12024	205.9131	124.9381	424.76071	425.68452	370.17143	210.03571	214.21071	214.8619	135.00119	237.5869	210.44881	132.05357	112.40476	63.15833	166.28571	149.96548	110.44881	175.61905	204.08929	158.82976	393.61667
Gene952	148.82619	113.48929	160.0869	255.30595	162.6869	174.6631	105.27738	124.66667	119.25	131.47024	190.075	30.50714	229.8881	372.22738	667.5869	369.52143	411.58571	253.6131	337.8	185.69286	138.40595	239.83571	124.89405	72.42262	286.28095	116.98333	135.05833	313.19762	318.03333	293.90476	354.30595	262.07143	213.22143	403.63214	163.78095	235.87381	261.24643	214.14167	176.20357	171.33214	85.68214	113.41905	203.00595	460.78214	549.00476	448.63452	415.36071	122.84881	180.35714	108.65476	230.89762	721.72024	128.09286	199.29048	169.32024	179.50595	266.85833	69.50238	238.61429	124.89881	222.73929	331.31786
Gene953	346.57	107.66125	32.35125	79.04125	112.3175	327.47625	38.1375	34.53	48.37875	75.705	156.16625	30.4625	59.135	277.71875	564.36125	294.01625	147.8625	222.225	131.9925	285.7275	135.4875	166.68375	49.08625	82.33	149.835	422.42625	189.6975	253.095	360.1025	363.95625	163.98	303.91375	251.94	265.0275	229.8425	184.74875	401.88625	81.515	129.69	287.6375	117.95625	176.5075	128.52375	572.32	402.46625	1028.7037	418.09125	98.605	240.6575	69.415	168.6175	254.24625	131.005	93.30375	70.47875	127.62375	197.83625	170.49625	184.42625	173.02875	347.3175	761.0875
Gene954	473.00375	218.54625	92.3175	286.27375	292.6875	737.70625	131.93125	73.72375	367.8725	153.27	512.1075	71.85875	67.88625	194.1425	259.22625	250.64	226.16625	132.42	141.10125	188.5375	150.7525	248.48125	99.66125	117.8775	186.2875	238.81125	268.73875	309.47	587.4	773.315	411.49625	283.76625	238.065	270.36125	254.27375	230.21375	284.98	181.96	182.25875	229.13125	126.7225	339.9825	179.5575	377.49125	852.18375	203.005	360.43	244.1325	255.40875	276.49375	448.59875	537.73625	135.7525	167.70375	118.68875	88.3375	30.39875	80.65125	124.61875	582.52125	41.17375	733.7175
Gene955	157.84375	157.76	76.42875	81.6575	98.13	84.8325	108.49875	118.7275	82.46375	60.5925	205.57625	34.64875	206.27625	196.505	154.17125	141.7725	119.28125	176.3625	253.90375	139.00625	139.53125	126.02875	72.4075	198.84875	178.17125	92.45125	140.48	309.5575	196.93875	176.27625	417.94625	30.36125	40.67625	244.41875	72.35625	70.21875	113.3875	36.475	110.545	206.60375	215.05	122.55625	176.66125	114.7275	389.8975	179.9375	199.83625	168.3975	184.96625	46.6	39.60125	287.7425	168.50375	89.375	65.81125	83.25	233.745	144.00875	135.165	138.47875	133.685	91.89625
Gene956	386.57625	167.745	83.03125	139.4175	163.0625	444.94375	106.775	66.6475	142.9325	100.88375	342.81875	30.3125	115.28125	406.97125	832.08875	379.34125	225.4	178.065	169.99875	252.0025	354.5625	269.05875	34.24125	100.23375	184.02375	240.375	195.41125	281.88125	391.8075	438.335	213.985	252.975	219.3275	244.84875	191.06625	185.27875	330.7775	103.31625	117.055	291.92625	100.40625	189.94125	111.415	616.71875	629.04	790.87125	521.13375	247.1925	334.80625	108.57125	200.085	331.1675	126.145	97.3675	111.73375	203.35375	184.64375	146.3175	180.53375	165.46125	200.31375	860.44375
Gene957	397.88	165.8625	197.4825	304.94625	1098.7388	493.41375	255.5425	359.43375	319.7	463.99375	633.14625	275.6075	507.205	488.3175	143.50375	1293.3175	274.7275	417.78875	338.83875	185.59125	544.4775	229.275	312.5525	30.265	923.83125	275.65375	493.47	556.4425	1039.7575	1561.81	186.2625	414.26625	361.195	438.05	218.27375	615.1175	683.0575	351.17375	459.995	150.225	118.71375	589.90125	490.9175	1420.6825	1435.4712	246.72375	592.6675	218.87875	157.995	252.20125	618.66375	448.065	196.45375	158.595	666.095	181.40125	36.42875	98.765	362.31625	643.95125	194.3625	759.99625
Gene958	117.21	59.68625	125.885	162.1925	233.4625	242	88.125	157.74625	76.65375	133.005	121.575	45.925	112.99125	317.745	334.16	242.0225	216.6325	225.89125	233.33875	123.77625	30.23625	176.69625	160.40875	48.66375	392.60625	127.7	139.18125	272.525	233.96875	136.67625	149.63375	245.3875	589	487.265	79.03625	339.8	255.87875	360.52625	175.385	251.8075	107.98125	164.1025	222.84	427.1075	323.6525	540.04125	943.1275	81.7675	119.62125	118.93875	241.96875	664.88625	343.885	161.08625	175.30875	180.60375	299.4	176.0875	199.94125	139.685	192.76375	739.24875
